id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento
C07445,Carlos Santos Rodríguez,29,Masculino,Piura,Catacaos,2024-03-27,Tienda,Nuevo
C07446,Julio Valencia,53,Masculino,Lima,San Borja,2024-12-26,App,Nuevo
C07447,Roberto Carlos Mena,21,Masculino,Lima,Los Olivos,2022-08-04,Tienda,Regular
C07448,María González Martínez,55,Femenino,Trujillo,La Esperanza,2023-02-06,Tienda,Regular
C07449,Juan Julián González,27,Masculino,Lima,Los Olivos,2025-05-21,App,Regular
C07450,Alberto Alfredo Pérez,51,Masculino,Piura,Piura Cercado,2025-05-25,Tienda,Regular
C07451,David Sánchez Garcés,27,Masculino,Arequipa,Cerro Colorado,2024-02-20,Tienda,Regular
C07452,Lucía Consuelo Álvarez Rojas,26,Femenino,Cusco,Santiago,2022-04-26,Tienda,Premium
C07453,Yudy Murillo,44,Femenino,Lima,Los Olivos,2024-02-29,App,Regular
C07454,Rodrigo Gómez Quiroz,38,Masculino,Lima,Miraflores,2023-09-21,App,Ocasional
C07455,Marco Castillo,48,Masculino,Lima,Los Olivos,2024-10-22,App,Nuevo
C07456,Dario José Restrepo Valencia,30,Masculino,Cusco,Wanchaq,2025-02-13,App,Nuevo
C07457,Rocío Marcela Flórez Sánchez,34,Femenino,Cusco,San Jeronimo,2025-10-18,App,Premium
C07458,Dario Alexander Sarmiento,42,Masculino,Lima,San Juan de Lurigancho,2022-11-28,Tienda,Nuevo
C07459,Eduardo Muñoz González,21,Masculino,Lima,Comas,2024-11-05,App,Premium
C07460,David Pérez Calderón,32,Masculino,Lima,Miraflores,2024-07-19,Tienda,Regular
C07461,Johana Rodríguez,30,Femenino,Arequipa,Cayma,2025-08-20,Tienda,Ocasional
C07462,Beatriz González Vargas,37,Femenino,Lima,Villa El Salvador,2022-09-29,App,Regular
C07463,María Esperanza Alzate,32,Femenino,Arequipa,Cayma,2023-04-03,Tienda,Premium
C07464,María Ana Cruz Herrera,32,Femenino,Piura,Catacaos,2024-01-16,Tienda,Nuevo
C07465,Graciela Teresa Gómez Márquez,39,Femenino,Lima,Ate,2022-06-30,Tienda,Regular
C07466,Alberto Serna Carmona,18,Masculino,Lima,San Borja,2022-12-10,Tienda,Premium
C07467,Alexander Michael Sarmiento,30,Masculino,Cusco,San Jeronimo,2022-11-28,Tienda,Regular
C07468,Carolina Rodríguez,32,Femenino,Lima,Miraflores,2025-11-21,Web,Ocasional
C07469,Patricia Yuliana Gaitán,40,Femenino,Lima,Comas,2023-12-27,Tienda,Ocasional
C07470,Luis José Torres,30,Masculino,Trujillo,La Esperanza,2023-06-24,Tienda,Nuevo
C07471,Alexis Arango,29,Masculino,Lima,Comas,2022-08-23,Web,Regular
C07472,Claudia Morales,18,Femenino,Arequipa,Yanahuara,2023-06-29,Tienda,Nuevo
C07473,Rosa Nelcy Álvarez Camargo,39,Femenino,Trujillo,El Porvenir,2023-06-25,Tienda,Premium
C07474,Óscar Gómez Giraldo,24,Masculino,Lima,La Molina,2024-02-21,Tienda,Nuevo
C07475,Johanna Paola Osorio,48,Femenino,Cusco,San Sebastian,2025-10-18,Tienda,Premium
C07476,Antonio Alexander Gómez,43,Masculino,Lima,San Isidro,2024-08-20,Tienda,Nuevo
C07477,Adriana Rosa Acevedo Sánchez,21,Femenino,Cusco,Cusco Cercado,2022-11-22,Tienda,Nuevo
C07478,Mireya García Palacios,34,Femenino,Arequipa,Paucarpata,2024-08-14,App,Premium
C07479,Andrea Pérez Ramírez,51,Femenino,Arequipa,Cercado,2025-05-18,App,Nuevo
C07480,César Edwin Muñoz Caicedo,34,Masculino,Cusco,Wanchaq,2023-09-13,Tienda,Nuevo
C07481,Gina Mirian Fernández,46,Femenino,Trujillo,Huanchaco,2023-10-29,App,Regular
C07482,Rocío Castillo,31,Femenino,Lima,San Borja,2022-08-29,App,Regular
C07483,Sandra Alarcón,43,Femenino,Trujillo,Huanchaco,2025-04-13,Tienda,Nuevo
C07484,María Katerine Orozco Mora,18,Femenino,Lima,Comas,2022-10-28,Tienda,Regular
C07485,José Martínez,45,Masculino,Arequipa,Cerro Colorado,2022-05-08,Tienda,Regular
C07486,Leonor Herrera Peña,18,Femenino,Lima,Miraflores,2024-11-13,Tienda,Regular
C07487,Aldair Campo Sanabria,26,Masculino,Lima,Villa El Salvador,2023-07-24,Tienda,Nuevo
C07488,Augusto Armando Martínez Guerrero,34,Masculino,Trujillo,Victor Larco,2022-08-03,Web,Regular
C07489,Gina Castro,49,Femenino,Lima,Miraflores,2022-02-14,Web,Nuevo
C07490,Claudia Contreras Escobar,27,Femenino,Trujillo,El Porvenir,2025-03-02,Tienda,Ocasional
C07491,Orlando Fajardo,42,Masculino,Trujillo,Huanchaco,2025-09-17,Tienda,Nuevo
C07492,Javier Steven Sánchez Blanco,33,Masculino,Trujillo,La Esperanza,2024-02-22,Tienda,Nuevo
C07493,Alberto Camilo Guerrero Fonseca,60,Masculino,Lima,Comas,2022-08-13,Tienda,Regular
C07494,Luz Guzmán,19,Femenino,Cusco,Santiago,2022-09-30,App,Ocasional
C07495,Lida Carmen Rodríguez,64,Femenino,Lima,La Molina,2024-11-03,App,Regular
C07496,Yesenia López,36,Femenino,Lima,Surco,2023-09-12,App,Nuevo
C07497,Gabriela Giraldo,43,Femenino,Lima,San Borja,2022-02-26,Web,Regular
C07498,Libia Lady Martínez Pérez,39,Femenino,Trujillo,La Esperanza,2022-07-23,Tienda,Premium
C07499,María Isabel Ortiz Palacios,32,Femenino,Trujillo,Victor Larco,2022-11-10,App,Regular
C07500,Elena Jiménez Alarcón,37,Femenino,Lima,San Juan de Lurigancho,2025-01-12,Web,Premium
C07501,Antonio Montes Trujillo,32,Masculino,Lima,San Isidro,2023-12-27,Tienda,Ocasional
C07502,Antonio Edgar Hernández Restrepo,51,Masculino,Lima,Villa El Salvador,2024-06-24,Tienda,Ocasional
C07503,Herney Jairo Muñoz,52,Masculino,Arequipa,Cercado,2025-02-13,Tienda,Ocasional
C07504,Wilson Ancizar Barreto Moreno,32,Masculino,Arequipa,Paucarpata,2025-03-04,App,Regular
C07505,Patricia Rodríguez,45,Femenino,Lima,La Molina,2025-09-26,App,Ocasional
C07506,Fabián Chacón Bernal,46,Masculino,Lima,Villa El Salvador,2025-10-21,Tienda,Ocasional
C07507,Paula Monsalve Vásquez,32,Femenino,Lima,San Juan de Lurigancho,2023-05-27,Web,Ocasional
C07508,Cristina Yamile Mendoza Vargas,55,Femenino,Arequipa,Cercado,2025-10-06,Tienda,Regular
C07509,Gabriel Eduardo Ramos Pérez,41,Masculino,Cusco,Santiago,2025-05-21,App,Regular
C07510,Luisa Lucero Rodríguez Morales,30,Femenino,Arequipa,Paucarpata,2025-02-14,Web,Nuevo
C07511,Nancy Rueda,41,Femenino,Trujillo,Victor Larco,2024-09-15,Tienda,Nuevo
C07512,Esperanza Nubia Díaz,18,Femenino,Trujillo,Victor Larco,2024-12-24,Tienda,Regular
C07513,Andrea Karol Espinosa Torres,30,Femenino,Cusco,San Sebastian,2024-05-19,Tienda,Premium
C07514,Camilo Figueroa Márquez,58,Masculino,Lima,Miraflores,2024-12-03,Tienda,Regular
C07515,Rafael Omar Pineda Hernández,37,Masculino,Arequipa,Yanahuara,2023-03-12,App,Regular
C07516,Katherin Rodríguez,39,Femenino,Lima,San Borja,2024-08-03,Tienda,Nuevo
C07517,Carlos Camilo Suárez,33,Masculino,Piura,Castilla,2023-01-27,Tienda,Premium
C07518,Leidy Dayana Murcia,27,Femenino,Arequipa,Cercado,2025-07-29,Tienda,Regular
C07519,Rafael Francisco Cárdenas,28,Masculino,Lima,Comas,2022-10-09,Tienda,Nuevo
C07520,Cristian Edisson Rodríguez,68,Masculino,Lima,Villa El Salvador,2022-04-04,Tienda,Ocasional
C07521,Óscar Marín,33,Masculino,Piura,Castilla,2025-06-20,Tienda,Ocasional
C07522,Javier Julián González Castellanos,36,Masculino,Trujillo,Huanchaco,2022-04-04,Tienda,Nuevo
C07523,Leonardo Franco,30,Masculino,Trujillo,Victor Larco,2025-10-07,App,Regular
C07524,Flor Rosalba Cruz Reyes,29,Femenino,Arequipa,Cayma,2022-09-15,App,Regular
C07525,Mariela Nancy Amaya,32,Femenino,Lima,Surco,2023-06-15,App,Regular
C07526,Nelly Ruby Fernández López,48,Femenino,Lima,Miraflores,2023-05-07,Tienda,Regular
C07527,David Andrés Ospino,18,Masculino,Trujillo,Victor Larco,2024-09-15,App,Ocasional
C07528,Víctor Díaz,29,Masculino,Cusco,Wanchaq,2022-08-31,Tienda,Regular
C07529,María Carmen Flórez Ojeda,52,Femenino,Lima,San Isidro,2022-07-17,Tienda,Premium
C07530,Graciela Pérez,25,Femenino,Lima,Villa El Salvador,2024-08-03,Tienda,Regular
C07531,Marleny Andrea Aguirre Alarcón,54,Femenino,Lima,San Juan de Lurigancho,2024-01-15,Tienda,Ocasional
C07532,María Diana Silva González,33,Femenino,Lima,Villa El Salvador,2023-09-11,Tienda,Ocasional
C07533,Dora Pérez Nieto,18,Femenino,Lima,San Borja,2022-06-26,Tienda,Nuevo
C07534,Milena Rodríguez Villamizar,45,Femenino,Lima,San Juan de Lurigancho,2025-04-07,Tienda,Ocasional
C07535,Juan Martínez,18,Masculino,Lima,Surco,2024-01-01,App,Regular
C07536,Óscar Carlos Rodríguez Uribe,38,Masculino,Trujillo,Huanchaco,2025-03-15,Web,Nuevo
C07537,Alejandra Tatiana Maldonado,42,Femenino,Trujillo,Victor Larco,2024-06-15,Web,Ocasional
C07538,Walter Nelson Ramírez Rengifo,41,Masculino,Trujillo,La Esperanza,2022-07-19,Web,Nuevo
C07539,David Felipe Rodríguez Romero,33,Masculino,Trujillo,Huanchaco,2023-08-09,Web,Ocasional
C07540,Hernán Rodríguez,51,Masculino,Arequipa,Paucarpata,2024-09-11,App,Premium
C07541,Gerson Arias Osorio,29,Masculino,Lima,Villa El Salvador,2022-01-22,Tienda,Nuevo
C07542,Antonio Antonio Gallego,53,Masculino,Cusco,Santiago,2024-04-12,Tienda,Nuevo
C07543,Andrea Mercado Ramírez,28,Femenino,Lima,San Isidro,2025-01-25,App,Ocasional
C07544,Raúl Quintero,37,Masculino,Cusco,Santiago,2025-02-07,Web,Ocasional
C07545,Yamile Vásquez Maldonado,28,Femenino,Cusco,Cusco Cercado,2022-04-06,Web,Ocasional
C07546,Camilo Murcia,24,Masculino,Lima,La Molina,2023-03-16,Tienda,Ocasional
C07547,María Sánchez,27,Femenino,Lima,La Molina,2023-01-18,Tienda,Regular
C07548,Inés Ríos,18,Femenino,Arequipa,Cayma,2023-10-10,App,Ocasional
C07549,Amparo Rosa León,36,Femenino,Arequipa,Paucarpata,2025-02-21,Tienda,Regular
C07550,Víctor Luis Martínez,18,Masculino,Lima,San Juan de Lurigancho,2022-12-08,Tienda,Ocasional
C07551,Óscar Leandro Guerrero,41,Masculino,Cusco,Santiago,2024-04-21,App,Ocasional
C07552,Ruth García Martínez,55,Femenino,Lima,La Molina,2022-05-17,Tienda,Nuevo
C07553,Felipe Óscar Hernández,35,Masculino,Piura,Castilla,2025-09-07,Tienda,Nuevo
C07554,Sandra Villamil,52,Femenino,Trujillo,Trujillo Cercado,2024-12-17,Tienda,Nuevo
C07555,Felipe Mejía,26,Masculino,Lima,San Juan de Lurigancho,2023-05-23,Tienda,Regular
C07556,Jhoan Valderrama,36,Masculino,Lima,Surco,2023-12-02,Tienda,Regular
C07557,Rita Constanza Moreno Páez,32,Femenino,Cusco,San Sebastian,2023-03-20,Tienda,Nuevo
C07558,Julián Rojas,42,Masculino,Trujillo,El Porvenir,2023-01-19,Web,Regular
C07559,Fernando Carlos Gutiérrez,61,Masculino,Trujillo,El Porvenir,2022-08-30,Tienda,Regular
C07560,Mercedes Mary Peña,34,Femenino,Lima,San Borja,2023-09-23,App,Nuevo
C07561,Dubán Jair Granados,27,Masculino,Lima,Miraflores,2022-10-07,Web,Premium
C07562,Ana Gómez,51,Femenino,Trujillo,La Esperanza,2022-01-15,Tienda,Regular
C07563,Eduardo Daniel Flórez Benavides,61,Masculino,Lima,Comas,2025-02-06,Tienda,Premium
C07564,Laura Soto,42,Femenino,Cusco,Cusco Cercado,2025-09-02,Tienda,Ocasional
C07565,Rosa Diana López Torres,52,Femenino,Lima,San Juan de Lurigancho,2025-08-20,Tienda,Nuevo
C07566,Paula Navarro,48,Femenino,Lima,San Borja,2022-05-30,Web,Regular
C07567,Sergio Cárdenas Padilla,46,Masculino,Lima,Villa El Salvador,2024-03-20,Tienda,Regular
C07568,Azucena Jaramillo,18,Femenino,Piura,Catacaos,2024-08-21,App,Regular
C07569,Mirian Yulieth García Méndez,57,Femenino,Lima,San Borja,2022-08-07,Web,Ocasional
C07570,John Guzmán,67,Masculino,Lima,San Isidro,2024-02-23,Tienda,Ocasional
C07571,Antonio Alarcón Gaitán,28,Masculino,Lima,Miraflores,2025-06-17,App,Regular
C07572,Fernando Alejandro Ariza,31,Masculino,Cusco,Santiago,2023-02-02,Tienda,Regular
C07573,Catalina Torres Marín,39,Femenino,Cusco,Santiago,2022-07-25,Web,Ocasional
C07574,Julio Juan Vera,36,Masculino,Lima,Ate,2023-11-07,App,Regular
C07575,Jaider Pérez García,40,Masculino,Lima,San Borja,2022-08-12,Tienda,Regular
C07576,Deisy Camacho Ortiz,45,Femenino,Lima,Los Olivos,2023-03-31,Web,Regular
C07577,Carlos Tovar,37,Masculino,Arequipa,Cerro Colorado,2023-04-03,App,Regular
C07578,Luis Omar Angarita Cantillo,51,Masculino,Lima,La Molina,2025-10-19,App,Ocasional
C07579,David Osorio Hoyos,27,Masculino,Cusco,Cusco Cercado,2022-11-05,App,Regular
C07580,María Flor Vargas Sánchez,46,Femenino,Cusco,San Sebastian,2022-11-22,App,Nuevo
C07581,Milena Ruiz Medina,47,Femenino,Lima,Villa El Salvador,2022-09-23,App,Nuevo
C07582,Angie Katerine Benítez,44,Femenino,Cusco,Santiago,2024-02-01,Tienda,Regular
C07583,Carolina Mena Duarte,45,Femenino,Cusco,San Jeronimo,2025-09-28,Tienda,Premium
C07584,César Daniel Becerra Campo,42,Masculino,Trujillo,Trujillo Cercado,2022-05-02,Tienda,Ocasional
C07585,Tatiana Yepes Sierra,31,Femenino,Lima,San Isidro,2025-01-14,Tienda,Regular
C07586,Alexandra García,35,Femenino,Lima,Ate,2025-05-10,App,Premium
C07587,Felix Espinosa Erazo,22,Masculino,Cusco,Cusco Cercado,2025-07-30,Tienda,Regular
C07588,Laura Castro Murcia,57,Femenino,Lima,Surco,2024-12-19,App,Regular
C07589,Francisco Carlos Duque García,22,Masculino,Cusco,San Sebastian,2024-01-24,Tienda,Regular
C07590,Jaime Gallego,43,Masculino,Lima,Villa El Salvador,2022-09-08,Web,Ocasional
C07591,Andrés Nicolás López Salazar,30,Masculino,Trujillo,Huanchaco,2022-09-02,Tienda,Regular
C07592,Angie Muñoz Carvajal,46,Femenino,Arequipa,Paucarpata,2024-02-05,Web,Ocasional
C07593,Carmen Rueda,33,Femenino,Lima,Miraflores,2025-10-19,Tienda,Regular
C07594,Juan Esteban Martínez Zapata,66,Masculino,Lima,Ate,2024-04-02,App,Regular
C07595,Augusto Bernal Restrepo,45,Masculino,Cusco,Wanchaq,2025-06-02,Web,Regular
C07596,Orlando Fernando Alarcón Silva,44,Masculino,Lima,Los Olivos,2022-10-22,Web,Nuevo
C07597,Ronald Cifuentes,33,Masculino,Lima,San Isidro,2023-06-27,App,Regular
C07598,Paola Paula Fonseca Beltrán,31,Femenino,Lima,Miraflores,2023-02-14,App,Ocasional
C07599,Jorge Rubén Correa,27,Masculino,Lima,San Juan de Lurigancho,2024-12-30,Tienda,Regular
C07600,Mónica Diana Mesa,47,Femenino,Lima,San Borja,2022-12-17,Tienda,Regular
C07601,Alejandro Alexander Rojas,26,Masculino,Lima,La Molina,2024-09-05,App,Regular
C07602,Leonor Dora Escobar,44,Femenino,Cusco,San Jeronimo,2022-07-22,Tienda,Regular
C07603,Marlon Pulido Bermúdez,31,Masculino,Lima,La Molina,2024-09-09,App,Ocasional
C07604,Amanda Buitrago,40,Femenino,Lima,La Molina,2023-06-26,Tienda,Ocasional
C07605,Daniela Betty Ortiz,26,Femenino,Lima,Los Olivos,2025-09-28,Tienda,Regular
C07606,Carlos Hernández Velásquez,38,Masculino,Lima,Ate,2025-05-20,Tienda,Ocasional
C07607,Jorge Alexander Gutiérrez,23,Masculino,Lima,Villa El Salvador,2022-09-11,Tienda,Ocasional
C07608,Augusto Palacios Meneses,38,Masculino,Arequipa,Yanahuara,2024-06-13,App,Nuevo
C07609,Ibeth Ana Valencia Díaz,32,Femenino,Lima,Miraflores,2022-09-15,Web,Nuevo
C07610,Yesenia Nieto Vergara,28,Femenino,Trujillo,Huanchaco,2025-06-29,Tienda,Regular
C07611,Gregorio Andrés Martínez Acevedo,32,Masculino,Lima,La Molina,2024-02-13,App,Regular
C07612,Marta Silva,43,Femenino,Lima,San Juan de Lurigancho,2022-06-27,Web,Ocasional
C07613,Alonso Guillermo Contreras,20,Masculino,Lima,Comas,2025-05-07,App,Premium
C07614,Adriana Vega,31,Femenino,Lima,Miraflores,2025-06-20,Tienda,Ocasional
C07615,Christian Duarte Montes,18,Masculino,Arequipa,Paucarpata,2024-06-01,Web,Regular
C07616,Silvia Caicedo,57,Femenino,Cusco,San Sebastian,2024-07-21,App,Nuevo
C07617,Rosa Rodríguez,51,Femenino,Lima,San Borja,2022-05-05,Tienda,Regular
C07618,Rosa Mayra Triana,45,Femenino,Lima,San Borja,2023-12-30,Web,Premium
C07619,Alberto Enrique Patiño,42,Masculino,Cusco,Santiago,2023-07-29,Tienda,Nuevo
C07620,Julia Benavides,36,Femenino,Lima,Villa El Salvador,2023-01-04,Web,Regular
C07621,Silvia Álvarez Morales,52,Femenino,Arequipa,Cerro Colorado,2025-02-13,App,Regular
C07622,Myriam Vargas Vallejo,33,Femenino,Lima,San Borja,2024-09-07,Tienda,Nuevo
C07623,Liliana Liseth Gómez,31,Femenino,Lima,La Molina,2025-07-06,Tienda,Regular
C07624,Milena Rodríguez Narváez,31,Femenino,Lima,Ate,2024-08-07,Web,Nuevo
C07625,Julieth Serna Peña,52,Femenino,Arequipa,Cerro Colorado,2022-09-23,Tienda,Ocasional
C07626,Felipe Córdoba Rangel,39,Masculino,Arequipa,Cayma,2025-10-24,App,Ocasional
C07627,María Torres,48,Femenino,Trujillo,Huanchaco,2023-09-22,App,Ocasional
C07628,María Bernal,44,Femenino,Lima,Comas,2022-03-02,Tienda,Premium
C07629,Luis Barreto,63,Masculino,Trujillo,Victor Larco,2025-03-29,Tienda,Ocasional
C07630,Laura Vásquez Mena,20,Femenino,Lima,Comas,2024-08-23,Tienda,Nuevo
C07631,Margarita Dolly Andrade Pérez,29,Femenino,Lima,Ate,2024-02-23,Tienda,Premium
C07632,Jaime Manuel Moreno Guerrero,31,Masculino,Arequipa,Cercado,2024-11-02,Tienda,Regular
C07633,Silvia Arboleda,43,Femenino,Lima,Surco,2022-03-27,Web,Ocasional
C07634,Antonio Romero,41,Masculino,Cusco,Cusco Cercado,2024-06-01,App,Regular
C07635,Fernando Lara,39,Masculino,Cusco,Wanchaq,2023-12-30,Tienda,Nuevo
C07636,Karen María Gutiérrez Sánchez,40,Femenino,Trujillo,Huanchaco,2024-03-11,Tienda,Regular
C07637,Mónica Margarita Hernández Rincón,34,Femenino,Lima,La Molina,2023-10-03,App,Regular
C07638,Martha Acosta Prada,44,Femenino,Lima,San Juan de Lurigancho,2023-03-05,App,Regular
C07639,Milena Alejandra Ospino,43,Femenino,Cusco,Cusco Cercado,2025-05-14,App,Ocasional
C07640,Jorge Ricardo Vergara,58,Masculino,Lima,San Borja,2023-09-25,Tienda,Ocasional
C07641,Jairo Jiménez,44,Masculino,Arequipa,Cayma,2022-03-10,Tienda,Premium
C07642,Janeth Salazar Bautista,45,Femenino,Lima,Ate,2025-03-10,App,Regular
C07643,Elena Saavedra Vera,30,Femenino,Lima,La Molina,2023-08-23,Tienda,Regular
C07644,Armando Yeferson Cruz,41,Masculino,Arequipa,Cercado,2023-03-15,Tienda,Regular
C07645,Sara Ana Gómez Espinosa,28,Femenino,Lima,San Juan de Lurigancho,2023-03-16,Tienda,Nuevo
C07646,Valentina Elsa Álvarez,47,Femenino,Trujillo,Huanchaco,2022-01-02,Web,Ocasional
C07647,Franklin José Rodríguez Estrada,57,Masculino,Lima,Surco,2025-11-16,Tienda,Ocasional
C07648,Camilo Ordóñez,47,Masculino,Lima,Miraflores,2022-07-08,Tienda,Ocasional
C07649,Dario Luis Rodríguez Rodríguez,43,Masculino,Piura,Piura Cercado,2023-02-25,Tienda,Ocasional
C07650,Elizabeth Elizabeth Hurtado,30,Femenino,Trujillo,Victor Larco,2023-09-28,App,Premium
C07651,Julio Jesús Montoya,36,Masculino,Cusco,Santiago,2025-02-13,Web,Premium
C07652,Shirley Sarmiento Rodríguez,47,Femenino,Arequipa,Cayma,2023-03-27,Web,Premium
C07653,Yaneth Galeano,44,Femenino,Arequipa,Cerro Colorado,2024-01-19,Web,Regular
C07654,Jesús Álvarez Cruz,25,Masculino,Lima,San Isidro,2023-02-19,Web,Nuevo
C07655,Marina Andrea Delgado,30,Femenino,Lima,Surco,2025-02-06,Tienda,Nuevo
C07656,Patricia Mariana Pacheco Montoya,18,Femenino,Cusco,Cusco Cercado,2023-01-22,Tienda,Ocasional
C07657,Maritza Patricia Moreno,43,Femenino,Cusco,Cusco Cercado,2025-10-27,Tienda,Premium
C07658,Alejandra Margoth Vega,45,Femenino,Arequipa,Paucarpata,2022-12-30,App,Regular
C07659,José Adolfo Hernández Guevara,24,Masculino,Lima,San Juan de Lurigancho,2025-03-06,Tienda,Premium
C07660,Guillermo Rojas Buitrago,42,Masculino,Cusco,Santiago,2023-10-22,Tienda,Regular
C07661,Jaime Murillo,28,Masculino,Arequipa,Cayma,2022-07-15,Web,Ocasional
C07662,Constanza Molina Mesa,29,Femenino,Lima,Ate,2022-09-19,Web,Nuevo
C07663,Santiago Ávila,54,Masculino,Trujillo,La Esperanza,2024-10-15,Web,Ocasional
C07664,Elena Marisol Ocampo,46,Femenino,Lima,Surco,2025-06-24,Web,Premium
C07665,Tatiana Gloria Ruiz Vargas,23,Femenino,Piura,Veintiseis de Octubre,2023-12-06,App,Nuevo
C07666,Laura Ortega,31,Femenino,Cusco,San Jeronimo,2024-11-10,App,Nuevo
C07667,Carmen Vilma Gutiérrez,44,Femenino,Lima,Villa El Salvador,2025-09-04,Tienda,Nuevo
C07668,Roberto Cruz,52,Masculino,Cusco,San Jeronimo,2023-08-27,Tienda,Nuevo
C07669,Jennifer Yohana Loaiza Sánchez,33,Femenino,Lima,San Isidro,2023-10-17,Web,Nuevo
C07670,María Cuesta,39,Femenino,Lima,Ate,2024-04-22,Web,Nuevo
C07671,Rocío Alarcón,43,Femenino,Cusco,Santiago,2023-01-26,Web,Regular
C07672,Ibeth Hilda González,32,Femenino,Cusco,Santiago,2023-07-20,Tienda,Nuevo
C07673,Carlos Sánchez,28,Masculino,Lima,San Borja,2022-07-17,App,Nuevo
C07674,José Soto Sánchez,38,Masculino,Cusco,San Sebastian,2022-07-26,Tienda,Nuevo
C07675,Henry Flórez Rojas,25,Masculino,Lima,Miraflores,2023-08-22,Tienda,Premium
C07676,Viviana Lizeth García,58,Femenino,Lima,San Juan de Lurigancho,2024-04-22,App,Premium
C07677,Andrés José Rueda,40,Masculino,Cusco,San Jeronimo,2022-01-17,App,Premium
C07678,Yaneth Vargas Durán,24,Femenino,Arequipa,Yanahuara,2023-05-13,Tienda,Regular
C07679,Adolfo Pinto Prieto,24,Masculino,Trujillo,La Esperanza,2024-04-25,Tienda,Ocasional
C07680,Juliana Romero Daza,42,Femenino,Trujillo,El Porvenir,2025-08-25,Tienda,Regular
C07681,Carmen Ríos Posada,45,Femenino,Lima,San Isidro,2025-03-15,App,Premium
C07682,Luz Pérez Ruiz,22,Femenino,Trujillo,Huanchaco,2024-09-17,App,Nuevo
C07683,Mayra Estela Pulido Medina,34,Femenino,Lima,Comas,2023-03-22,Tienda,Regular
C07684,Emiro López,41,Masculino,Lima,Miraflores,2025-11-10,Tienda,Ocasional
C07685,Edna Gutiérrez Salcedo,49,Femenino,Lima,San Isidro,2025-11-16,Tienda,Ocasional
C07686,Valentina María Sierra Melo,50,Femenino,Lima,San Isidro,2025-05-29,App,Regular
C07687,María Prieto,37,Femenino,Cusco,San Sebastian,2022-06-11,Tienda,Regular
C07688,Omar Torres Silva,18,Masculino,Lima,Comas,2025-01-14,Tienda,Nuevo
C07689,Ángel Brayan Villa,33,Masculino,Piura,Veintiseis de Octubre,2022-08-06,Web,Regular
C07690,Sebastián David León Fuentes,39,Masculino,Arequipa,Cercado,2025-09-28,App,Regular
C07691,Julia Bonilla Correa,31,Femenino,Arequipa,Yanahuara,2023-06-21,Tienda,Ocasional
C07692,Andrés Omar Acosta Duque,44,Masculino,Lima,San Juan de Lurigancho,2022-09-07,Web,Ocasional
C07693,Fernando Héctor Ruiz Valencia,36,Masculino,Lima,San Borja,2024-05-16,Web,Regular
C07694,Cindy Zapata Marín,22,Femenino,Arequipa,Cercado,2022-10-05,App,Regular
C07695,Juan Bejarano,18,Masculino,Cusco,Santiago,2024-07-21,App,Ocasional
C07696,Carolina Rojas,26,Femenino,Trujillo,La Esperanza,2022-05-18,App,Nuevo
C07697,Fernando Polo Pérez,27,Masculino,Arequipa,Yanahuara,2025-08-27,App,Regular
C07698,Rocío Rocío López,43,Femenino,Lima,Los Olivos,2023-04-22,Web,Regular
C07699,Milena Cardona,44,Femenino,Arequipa,Paucarpata,2024-01-22,Web,Regular
C07700,Mary Silva Rengifo,49,Femenino,Trujillo,Huanchaco,2022-06-21,Tienda,Regular
C07701,Carlos John Hernández,26,Masculino,Arequipa,Yanahuara,2025-08-24,Tienda,Premium
C07702,Gabriel Camacho,49,Masculino,Cusco,Santiago,2023-04-01,Tienda,Premium
C07703,Lina Carmen Ospina Córdoba,37,Femenino,Cusco,Wanchaq,2024-11-13,Tienda,Regular
C07704,Wilmar Henry Cárdenas Espinosa,24,Masculino,Trujillo,Victor Larco,2024-10-08,App,Regular
